,0,1,2,3
1644,prop,-1.3788201808929443,18.806703567504883,13.735289573669434
1645,shoes,-2.8367114067077637,18.4077205657959,14.066938400268555
1646,accessories,-2.2474653720855713,18.41521644592285,13.859626770019531
1647,sell,-9.752921104431152,0.9691579341888428,-2.3197712898254395
1648,closely,2.3659071922302246,30.8902530670166,-8.90000057220459
1649,creative,-14.807816505432129,5.119729518890381,15.2333345413208
1650,Photographer,7.0253424644470215,-3.845179319381714,28.945249557495117
1651,Organize,-11.902837753295898,20.50667953491211,-5.434282302856445
1652,Anthony,8.881819725036621,-27.940773010253906,9.108078002929688
1653,tutor,-1.525171160697937,-28.958293914794922,10.015942573547363
1654,retail,-9.839159965515137,17.276432037353516,-7.8913798332214355
1655,Setting,-13.383512496948242,7.921696186065674,-27.523487091064453
1656,Johns,2.2773287296295166,-25.495155334472656,11.014825820922852
1657,Post,18.894775390625,-4.746842384338379,-4.695882320404053
1658,Queens,-8.028372764587402,-27.279525756835938,14.899283409118652
1659,Independent,3.2257578372955322,2.222018003463745,28.928037643432617
1660,Fall,8.111367225646973,-15.145973205566406,26.108383178710938
1661,church,-13.804794311523438,9.420487403869629,-15.65188217163086
1662,bringing,17.308420181274414,14.437583923339844,5.459689140319824
1663,webapp,-13.724496841430664,0.5788302421569824,6.4170942306518555
1664,Creating,12.270536422729492,-17.426265716552734,-13.276773452758789
1665,profit,0.6374698877334595,18.599485397338867,-20.49799156188965
1666,donations,-1.1836334466934204,9.9989652633667,-16.009105682373047
1667,Fransisco,-3.3762264251708984,-31.066608428955078,-0.6311721205711365
1668,Pull,-15.212146759033203,-0.1627819836139679,15.625845909118652
1669,Request,-15.273992538452148,-0.9709665775299072,16.80867576599121
1670,standups,-15.653542518615723,-0.5030114650726318,15.99822998046875
1671,Debug,-6.133038520812988,5.177680492401123,14.468218803405762
1672,regular,-1.578237771987915,30.161813735961914,8.964750289916992
1673,Administer,-2.4112589359283447,29.07525634765625,7.945455551147461
1674,expect,0.7039747834205627,-16.696212768554688,-17.564088821411133
1675,assert,0.6046515107154846,-16.792736053466797,-17.296117782592773
1676,click,-19.610973358154297,23.359779357910156,5.0839128494262695
1677,button,4.8979692459106445,12.630105972290039,-12.688393592834473
1678,What,10.03335952758789,8.116120338439941,-26.280344009399414
1679,contributed,9.960004806518555,8.182341575622559,-26.32245635986328
1680,schema,-9.484163284301758,14.729839324951172,-25.067289352416992
1681,Ark,-15.885592460632324,2.936798095703125,-16.534469604492188
1682,donate,-14.203134536743164,8.520414352416992,-15.041791915893555
1683,join,-10.58318042755127,10.88833236694336,-15.775446891784668
1684,donation,-7.094110012054443,13.980337142944336,-20.433500289916992
1685,layout,-7.829885005950928,16.223661422729492,-17.82780647277832
1686,Atlantic,-2.879124164581299,-32.12236404418945,9.484420776367188
1687,XXXXXXXXXXXXXXXXXXXXXXXXXXX,-0.12087326496839523,-33.84916687011719,5.918204307556152
1688,constructive,-22.061044692993164,12.432044982910156,4.831309795379639
1689,Strategic,11.721781730651855,7.830863952636719,17.27220344543457
1690,Cherry,7.040228843688965,-19.11382293701172,21.04996109008789
1691,leads,-3.1094086170196533,7.298448085784912,10.504141807556152
1692,Easy,23.421283721923828,-21.046356201171875,7.864537239074707
1693,responsibilities,-3.721849203109741,-1.4697279930114746,-26.125438690185547
1694,selling,-21.611581802368164,11.548877716064453,1.8004791736602783
1695,Vineland,2.9904632568359375,-22.15314483642578,0.8931246399879456
1696,In,1.4611763954162598,-24.0240535736084,-7.874077796936035
1697,yoga,18.10234832763672,19.563962936401367,2.8227665424346924
1698,ﬁnd,21.383365631103516,15.64359188079834,4.7622222900390625
1699,everyday,14.42122745513916,18.26698112487793,1.1511034965515137
1700,got,10.598721504211426,27.073753356933594,-1.697633147239685
1701,realized,14.477715492248535,18.341262817382812,0.2752062678337097
1702,challenged,17.456117630004883,19.668277740478516,1.9616291522979736
1703,mind,16.54701042175293,20.280086517333984,1.5770364999771118
1704,weightlifting,14.637980461120605,17.829988479614258,2.592754602432251
1705,'ve,13.504122734069824,13.658828735351562,3.2632665634155273
1706,Capstone,-0.9573574662208557,-11.330142974853516,-18.91466522216797
1707,educational,-8.421818733215332,14.338215827941895,-10.861014366149902
1708,promote,-7.967065811157227,14.969240188598633,-10.591699600219727
1709,engagement,5.810976982116699,-22.211339950561523,-27.80723762512207
1710,Conway,9.460872650146484,19.81550407409668,26.03435707092285
1711,Immersive,7.96168327331543,-7.6817450523376465,-34.079952239990234
1712,Focus,-9.714365005493164,-19.288639068603516,3.6518728733062744
1713,Fitness,4.736039638519287,-13.464163780212402,25.05915641784668
1714,safe,3.142305850982666,9.147910118103027,8.992304801940918
1715,Fun,9.978620529174805,-16.805984497070312,-3.77154541015625
1716,began,16.423133850097656,15.04992389678955,-0.7791904211044312
1717,XXXXXXXXXXXXXXXXX,4.430440902709961,-35.45322036743164,11.41403579711914
1718,George,-2.9264144897460938,-21.640321731567383,14.74696159362793
1719,Mason,-3.074042558670044,-22.14086151123047,15.404182434082031
1720,bingo,-11.136943817138672,6.003342151641846,-32.122562408447266
1721,parties,-10.788971900939941,5.271152973175049,-31.613567352294922
1722,runtime,9.89278507232666,17.039196014404297,-24.436315536499023
1723,PDFMake,0.6346940398216248,-8.483717918395996,-24.726463317871094
1724,Six,7.771992206573486,-19.429109573364258,-6.013894557952881
1725,exam,-13.862683296203613,-11.056977272033691,4.233748912811279
1726,automated,2.222656488418579,24.929685592651367,-17.999317169189453
1727,glasses,-11.327964782714844,19.305173873901367,-1.6703150272369385
1728,contacts,-10.824893951416016,20.207780838012695,-4.339590549468994
1729,Invoice,-8.651490211486816,19.163848876953125,-1.8750616312026978
1730,submissions,5.703908443450928,17.830305099487305,25.491289138793945
1731,manual,-0.8474820256233215,23.297327041625977,-15.564485549926758
1732,templates,-20.415508270263672,19.886919021606445,-1.8617902994155884
1733,verbal,-3.325052261352539,19.733036041259766,-20.218765258789062
1734,updating,-7.418882369995117,26.12041473388672,-2.312957763671875
1735,Illumina,-12.306398391723633,15.731827735900879,1.5851142406463623
1736,acquired,3.088277578353882,-12.420387268066406,28.590654373168945
1737,BlueGnome,11.315713882446289,5.810441017150879,23.822847366333008
1738,Processed,-0.42357558012008667,4.175240516662598,24.477571487426758
1739,North,-21.613710403442383,24.949840545654297,9.867752075195312
1740,peers,-2.6110355854034424,19.64858627319336,-6.75459098815918
1741,title,18.879901885986328,-18.61029052734375,8.600567817687988
1742,Received,-7.366093635559082,13.828786849975586,12.044851303100586
1743,hospital,-12.8717041015625,12.254426002502441,21.16447639465332
1744,Two,-15.081748008728027,6.194393634796143,-13.88668155670166
1745,VOLUNTEERING,6.834506511688232,-23.53457260131836,-17.401947021484375
1746,Charlotte,9.6317777633667,-18.411487579345703,26.33417320251465
1747,march,2.9111928939819336,23.4027156829834,-6.6775126457214355
1748,Library,4.635421276092529,-18.32851219177246,19.92746353149414
1749,patrons,9.178362846374512,9.178523063659668,19.510087966918945
1750,Cat,1.8067108392715454,-16.57074546813965,24.727752685546875
1751,Small,1.1574604511260986,-16.720884323120117,25.007596969604492
1752,Mammal,1.0100715160369873,-16.768009185791016,25.229843139648438
1753,Attendant,1.734155535697937,-16.518373489379883,26.554752349853516
1754,visitors,2.4011952877044678,10.035045623779297,-13.392742156982422
1755,specialists,-6.405605316162109,21.178695678710938,8.306026458740234
1756,Pre,-7.9643964767456055,-22.324321746826172,15.101691246032715
1757,ranked,10.575907707214355,28.335268020629883,-19.308759689331055
1758,organizational,-0.7936010360717773,25.846593856811523,3.2915096282958984
1759,investors,-5.1618194580078125,22.991323471069336,6.434497833251953
1760,startup,3.888981819152832,3.508223295211792,29.792163848876953
1761,medical,-15.002071380615234,-5.207638740539551,-4.6317291259765625
1762,Generated,-12.14490032196045,15.070833206176758,11.951847076416016
1763,profitable,-18.287771224975586,20.10439682006836,1.2468928098678589
1764,deals,-18.193605422973633,20.117023468017578,-0.2642751932144165
1765,global,-13.611150741577148,19.725194931030273,2.523101568222046
1766,partner,4.061008930206299,3.1065258979797363,-21.769237518310547
1767,instructor,19.22185516357422,5.983370304107666,17.067087173461914
1768,Recruited,12.95571231842041,18.557575225830078,-16.733295440673828
1769,participation,-10.068280220031738,19.37153434753418,5.993208408355713
1770,trends,-26.35769271850586,10.562397003173828,2.4088189601898193
1771,distributor,-10.511711120605469,0.7519130110740662,25.5507869720459
1772,LEADERSHIP,12.390291213989258,-9.625870704650879,-3.287935256958008
1773,STUDENT,8.62013053894043,-31.396835327148438,15.333722114562988
1774,Kennedy,-2.5436153411865234,-17.182968139648438,23.821691513061523
1775,Served,-16.129175186157227,-4.318735122680664,9.729351997375488
1776,engage,0.20301266014575958,18.052265167236328,10.032533645629883
1777,Bootcamp,8.328246116638184,-22.824235916137695,-10.452235221862793
1778,David,1.5115946531295776,-20.48390007019043,15.700705528259277
1779,AND,29.794279098510742,-2.981992244720459,1.564609169960022
1780,gained,-20.04832649230957,-13.843961715698242,-0.9589388370513916
1781,proficiency,-13.465282440185547,-12.026863098144531,3.402679443359375
1782,Employment,0.6085518002510071,4.334718704223633,1.8588674068450928
1783,voice,-17.32647705078125,12.452459335327148,-11.237215995788574
1784,PM,-21.167224884033203,20.843883514404297,4.654422760009766
1785,volunteers,-7.937525272369385,20.15424346923828,-9.250329971313477
1786,edited,17.731164932250977,7.681016445159912,15.024578094482422
1787,blogs,-4.134713649749756,6.674934387207031,9.541115760803223
1788,emails,-14.019190788269043,13.423337936401367,0.40420225262641907
1789,explore,-12.663990020751953,11.374117851257324,-12.844826698303223
1790,introduction,-1.6363122463226318,2.8329131603240967,-21.37261199951172
1791,Passed,-6.700937747955322,-17.186294555664062,16.05515480041504
1792,CPA,-3.6497769355773926,-14.398714065551758,15.093121528625488
1793,RELEVANT,12.166092872619629,-9.63669490814209,-2.835766077041626
1794,Brigham,-0.9515339136123657,-20.855009078979492,17.000778198242188
1795,Young,-0.9614965319633484,-20.868366241455078,17.30259132385254
1796,Rexburg,9.606486320495605,-17.30275535583496,32.635623931884766
1797,ID,9.602862358093262,-17.303464889526367,32.62548828125
1798,savings,-17.491409301757812,13.072925567626953,16.347562789916992
1799,percent,-16.96951675415039,10.979434967041016,15.733002662658691
1800,Authored,-7.147715091705322,-14.346109390258789,-3.4861271381378174
1801,Intelligence,-15.569131851196289,-3.0211234092712402,1.008714199066162
1802,decrease,-14.485817909240723,18.93099021911621,-9.190177917480469
1803,estimation,16.415626525878906,9.071206092834473,17.725370407104492
1804,Logan,-5.241171360015869,-15.346653938293457,12.245223999023438
1805,Consulted,-9.856941223144531,21.92730140686035,10.887188911437988
1806,"100,000",-10.834463119506836,17.552274703979492,10.582480430603027
1807,Junior,17.016447067260742,-24.447097778320312,-6.5088629722595215
1808,chain,-11.590128898620605,12.693161964416504,-1.6331984996795654
1809,executives,-6.9471940994262695,21.99545669555664,3.5376698970794678
1810,quantitative,-25.860902786254883,10.809619903564453,2.8357911109924316
1811,qualitative,-25.744110107421875,10.836189270019531,2.9122211933135986
1812,economic,-21.678417205810547,15.00464916229248,1.86961829662323
1813,Paper,14.634980201721191,-22.03459358215332,22.782129287719727
1814,Pennsylvania,-8.895211219787598,-28.239564895629883,3.4103806018829346
1815,Global,11.179869651794434,-17.178993225097656,30.173147201538086
1816,Leadership,-3.6371266841888428,-17.839048385620117,23.728174209594727
1817,Panama,-1.441327691078186,-25.84284210205078,18.38947105407715
1818,recycling,9.733078002929688,6.997079372406006,21.200485229492188
1819,Central,13.56489372253418,-5.552363872528076,17.56574058532715
1820,Non,0.6418644785881042,-27.53162956237793,16.326074600219727
1821,achieving,-13.492777824401855,18.516010284423828,-2.199944257736206
1822,regional,-11.42967700958252,16.749530792236328,-3.845597505569458
1823,Willing,-1.8101072311401367,17.365161895751953,-22.879737854003906
1824,Resources,12.705160140991211,-15.357852935791016,12.231937408447266
1825,Masters,-2.3227438926696777,-28.470308303833008,11.783047676086426
1826,combined,14.880274772644043,17.631723403930664,6.991065979003906
1827,Dev,21.576417922973633,-10.150566101074219,-6.555034637451172
1828,Calls,-17.26462173461914,-16.294509887695312,6.0976080894470215
1829,Career,15.681243896484375,-16.74879264831543,-12.811135292053223
1830,03/2018,14.10117244720459,-22.394121170043945,22.55706214904785
1831,Website,18.9069881439209,-17.895347595214844,3.767171621322632
1832,PDF,-12.531065940856934,10.898860931396484,-20.879661560058594
1833,Bcrypt,5.765751361846924,-14.651965141296387,-23.38364028930664
1834,teammates,-25.523351669311523,22.24214744567871,3.935183525085449
1835,Baker,8.849660873413086,2.3861093521118164,0.8567762970924377
1836,Honolulu,6.63806676864624,-4.675768852233887,8.231196403503418
1837,Oahu,8.379364013671875,0.8857600688934326,11.399611473083496
1838,relevant,-11.756786346435547,20.44100570678711,-5.149889945983887
1839,w/,0.5315164923667908,3.832698345184326,16.503971099853516
1840,Growth,-1.100717306137085,-29.265810012817383,7.350214958190918
1841,Insurance,-0.5242430567741394,-29.591821670532227,6.228883743286133
1842,strategic,-4.1427812576293945,23.008806228637695,-2.0013551712036133
1843,relations,-6.292941570281982,22.6195125579834,5.873526573181152
1844,meaningful,-22.838178634643555,0.5397221446037292,-2.975766897201538
1845,Arizona,-3.1141045093536377,-21.907697677612305,14.274331092834473
1846,Linear,2.242422342300415,-11.443753242492676,17.287431716918945
1847,Random,-0.4971669912338257,-1.1434756517410278,19.7750301361084
1848,Kernel,9.373017311096191,-2.20277738571167,11.061749458312988
1849,SVM,7.566150188446045,-4.088438510894775,-6.206953048706055
1850,Clustering,20.967653274536133,9.257594108581543,-2.7600879669189453
1851,types,-25.66023826599121,12.92051887512207,-0.43595919013023376
1852,Background,22.799118041992188,-18.979339599609375,-7.57267951965332
1853,PicMe,-2.918548107147217,-8.195910453796387,-19.171112060546875
1854,Live,10.92165470123291,-34.90927505493164,13.004388809204102
1855,bootstrap,6.457551002502441,2.828171730041504,-24.110363006591797
1856,LIG,13.381255149841309,-34.68854522705078,5.958427906036377
1857,Mastered,0.7900936007499695,-10.360834121704102,17.607824325561523
1858,Culminated,-10.989452362060547,-33.412025451660156,6.395224571228027
1859,apprenticeship,-11.540595054626465,-32.88390350341797,6.904719352722168
1860,capstone,-11.423147201538086,-32.802490234375,6.725634574890137
1861,AIA,-11.490580558776855,2.0295157432556152,-4.077014923095703
1862,Direct,-0.9923617243766785,4.946156978607178,29.080944061279297
1863,capture,-26.968120574951172,8.238105773925781,-0.5817549824714661
1864,calls,6.771785259246826,28.2249698638916,-12.92779541015625
1865,center,-22.892810821533203,10.668888092041016,0.9007021188735962
1866,predict,-13.137666702270508,-8.213479042053223,-13.701258659362793
1867,shoppers,-17.329959869384766,5.1628618240356445,5.554378032684326
1868,offline,-20.53708267211914,1.7079793214797974,-5.6037678718566895
1869,analyses,-14.717791557312012,10.38264274597168,23.028181076049805
1870,PR,-16.75396156311035,9.855281829833984,21.532663345336914
1871,stories,-13.91899585723877,11.295661926269531,22.311128616333008
1872,directly,-16.53127098083496,12.867440223693848,-10.221685409545898
1873,Evangelism,19.969663619995117,-11.529114723205566,-1.7851781845092773
1874,sentiment,-21.72101593017578,-3.9265921115875244,2.1942849159240723
1875,Satisfaction,2.8965609073638916,-9.871055603027344,25.782215118408203
1876,Tracker,21.402790069580078,-18.40287971496582,4.121896266937256
1877,position,-7.403501987457275,13.60079574584961,-7.082335948944092
1878,FY10,-21.662445068359375,10.920914649963379,-11.178261756896973
1879,grew,-6.62747049331665,3.656212568283081,29.45792579650879
1880,150,-6.677715301513672,3.647911787033081,29.43838882446289
1881,worldwide,7.886636734008789,4.390913486480713,-31.410907745361328
1882,B,-20.874170303344727,11.568127632141113,-10.87871265411377
1883,retention,-19.886817932128906,12.373930931091309,-9.783333778381348
1884,B.A.,-15.196829795837402,-5.376946926116943,24.913557052612305
1885,TV,-14.830143928527832,-5.52124547958374,24.780010223388672
1886,Advertising,4.830731391906738,-17.162612915039062,24.217090606689453
1887,Seongeun,6.8260884284973145,-9.342765808105469,15.033990859985352
1888,Journal,-0.3992849886417389,-16.042295455932617,25.55275535583496
1889,Special,-6.258341312408447,-18.319108963012695,10.30281925201416
1890,Scala,-4.91444730758667,-10.5184907913208,-19.406118392944336
1891,/emmadrueke,7.874983787536621,-29.928604125976562,-17.091819763183594
1892,J,22.626514434814453,7.053897380828857,-6.183472633361816
1893,F,23.42637825012207,6.535049915313721,-5.816917896270752
1894,learner,17.124168395996094,7.787711143493652,2.065277099609375
1895,Assisting,-5.391027927398682,10.87791919708252,4.51007604598999
1896,event,-11.739465713500977,19.046066284179688,-0.9108175039291382
1897,ASSISTANT,8.257987022399902,-33.10749053955078,14.866955757141113
1898,lesson,-2.520096778869629,16.032386779785156,8.79012393951416
1899,outstanding,-1.108235478401184,1.3550974130630493,33.43564987182617
1900,tens,-2.9012718200683594,23.36411476135254,8.67668342590332
1901,GRADUATE,29.72565269470215,-0.17287632822990417,3.57847261428833
1902,III,3.561786651611328,-4.0227789878845215,28.829395294189453
1903,Suzuki,9.58332633972168,-27.069135665893555,8.532892227172852
1904,repair,-4.568230628967285,22.23475456237793,-7.41180944442749
1905,modifications,2.6607072353363037,-5.454519748687744,34.91020202636719
1906,standard,2.669347047805786,-5.463082313537598,34.681312561035156
1907,About,19.225248336791992,11.725337028503418,-1.5363367795944214
1908,multifaceted,5.2014946937561035,23.604631423950195,-15.426202774047852
1909,assembly,-28.91261863708496,3.4017438888549805,6.5210652351379395
1910,implementations,-3.4586849212646484,7.771324634552002,12.394362449645996
1911,profile,-7.8103556632995605,-13.528059959411621,21.04566192626953
1912,novel,-22.41880226135254,15.688228607177734,1.0102790594100952
1913,Twillio,-16.058401107788086,-10.383565902709961,-8.714658737182617
1914,Maps,-14.978074073791504,-9.944143295288086,-8.84992504119873
1915,completing,11.934585571289062,7.817981243133545,-5.557041168212891
1916,Full­Time,9.021928787231445,-20.11174964904785,-7.862849235534668
1917,including;,23.636281967163086,-4.131200790405273,-1.8512566089630127
1918,Extensive,-4.015786647796631,-13.85687255859375,-20.83924102783203
1919,TESTING,2.2852835655212402,-0.555184543132782,15.960725784301758
1920,Sketch,-15.000082969665527,-12.274828910827637,-2.715528964996338
1921,number,5.57927942276001,11.9448881149292,-14.636859893798828
1922,Integrates,-4.84373140335083,-1.5113922357559204,-23.142072677612305
1923,Additional,-7.9929118156433105,-1.1701875925064087,-27.073514938354492
1924,photography,-2.989875316619873,-5.747499942779541,11.835360527038574
1925,CMS,11.090449333190918,-7.353067398071289,-19.74155616760254
1926,Liberal,-9.635269165039062,-31.851036071777344,16.1535701751709
1927,Utilizing,1.9608725309371948,24.058916091918945,1.0180388689041138
1928,apply,10.190573692321777,17.90207290649414,2.5244436264038086
1929,TECHNICAL,7.796753406524658,-26.57027244567871,-17.55443572998047
1930,Mandarin,-19.151609420776367,-11.870840072631836,-0.8353748321533203
1931,employees,-15.612900733947754,19.684734344482422,3.2740066051483154
1932,expansion,-10.648271560668945,18.68703842163086,-4.11754846572876
1933,OR,8.666389465332031,-11.983672142028809,17.238618850708008
1934,Established,-14.63504695892334,19.39015769958496,2.9986953735351562
1935,OF,6.295152187347412,-28.650432586669922,16.284086227416992
1936,Oregon,-1.2309015989303589,-23.134693145751953,-4.658457279205322
1937,Linguistics,3.051023006439209,-21.543718338012695,15.615432739257812
1938,box,17.59908103942871,25.107328414916992,1.6275643110275269
1939,Audit,-6.393734931945801,-28.57022476196289,-9.412005424499512
1940,CO,1.4893288612365723,-11.813807487487793,9.741689682006836
1941,billing,-12.774733543395996,6.389181137084961,5.803483963012695
1942,receivables,-12.779747009277344,19.406450271606445,15.078910827636719
1943,m,-12.724332809448242,20.832927703857422,15.986958503723145
1944,costs,-13.653331756591797,18.47435760498047,10.5178861618042
1945,submitting,-14.728509902954102,19.003999710083008,-9.536088943481445
1946,funding,4.334114074707031,24.052343368530273,6.137662410736084
1947,Oversees,-5.417491436004639,15.45222282409668,-1.3667124509811401
1948,Accountant,5.765177249908447,-11.2333984375,28.62067222595215
1949,records,16.77776336669922,10.007430076599121,17.5922908782959
1950,purchase,-9.812975883483887,7.968680381774902,-22.622970581054688
1951,accurate,-3.1044106483459473,20.428590774536133,-10.007075309753418
1952,aging,-8.04091739654541,19.102371215820312,11.906569480895996
1953,remaining,5.008800506591797,24.539310455322266,6.683484077453613
1954,connected,1.1730358600616455,-1.623208999633789,-31.987245559692383
1955,Outreach,14.252036094665527,-14.614092826843262,0.24222148954868317
1956,Database,-14.97254753112793,-16.656709671020508,-3.203542709350586
1957,Detail,17.807701110839844,16.33349609375,-6.725157260894775
1958,Multi,3.600097179412842,-14.130439758300781,20.63918685913086
1959,commercial,10.91765308380127,20.501916885375977,-13.005635261535645
1960,cycle,14.100489616394043,22.27786636352539,-12.898233413696289
1961,excellent,0.2023920714855194,21.75000762939453,-1.4798496961593628
1962,Reddit,1.2082992792129517,6.3901519775390625,-16.592370986938477
1963,fit,6.224954605102539,23.50617027282715,20.069814682006836
1964,following,-0.9984925389289856,-4.488466262817383,-25.811574935913086
1965,auth0,4.8896636962890625,-11.165709495544434,-23.82595443725586
1966,Intuitively,-2.113584041595459,3.5720863342285156,-20.52532386779785
1967,crafted,-13.991504669189453,19.069177627563477,-19.75187110900879
1968,incorporating,-13.952655792236328,17.766857147216797,-19.377323150634766
1969,Markdown,-14.152385711669922,17.522403717041016,-19.22185516357422
1970,aspect,-5.035623073577881,10.383562088012695,8.220141410827637
1971,bcrypt,3.150996685028076,-9.321737289428711,-16.73476791381836
1972,focusing,-18.68041229248047,-11.196725845336914,-18.37144660949707
1973,Emphasized,7.705886363983154,19.150362014770508,-19.381515502929688
1974,Labradoodles,7.649198532104492,-18.748699188232422,21.3541316986084
1975,Howell,7.817771911621094,-19.127655029296875,21.827266693115234
1976,Caretaker,10.362418174743652,-16.07465934753418,23.153600692749023
1977,ethical,-19.242656707763672,12.772329330444336,17.90204429626465
1978,dogs,-19.25324058532715,12.439971923828125,18.778461456298828
1979,belonging,-19.421894073486328,11.870046615600586,18.923967361450195
1980,ALAA,-18.809507369995117,11.962667465209961,19.268310546875
1981,certified,-18.166479110717773,11.39564037322998,19.121543884277344
1982,breeder,-17.624452590942383,11.039855003356934,19.129173278808594
1983,Chapmanville,-5.976291179656982,-32.16193771362305,10.767729759216309
1984,Enrichment,-6.062914848327637,-32.35261917114258,9.703373908996582
1985,Sports,6.825312614440918,-14.301732063293457,30.234901428222656
1986,Lihue,6.191465377807617,-15.07349967956543,30.56623649597168
1987,HI,6.459017276763916,-14.851430892944336,30.406227111816406
1988,merchandise,3.734718084335327,27.162790298461914,-14.078458786010742
1989,KY,2.1363072395324707,-21.96426773071289,21.479923248291016
1990,Outdoor,2.0371625423431396,-21.830400466918945,21.08611297607422
1991,Recreation,1.9684280157089233,-21.774459838867188,21.124958038330078
1992,advertised,20.121227264404297,8.23476791381836,19.583269119262695
1993,outdoor,20.17705726623535,8.175227165222168,19.524272918701172
1994,Vanderbilt,-1.9419019222259521,-20.707910537719727,18.22420883178711
1995,Nashville,-1.6446564197540283,-20.37671661376953,18.506641387939453
1996,Info,10.837042808532715,-9.524558067321777,19.691631317138672
1997,ready,-4.785690784454346,19.923059463500977,-2.369093656539917
1998,critical,-22.67764663696289,15.877528190612793,3.9420838356018066
1999,excited,11.30882453918457,17.819576263427734,3.095735549926758
2000,efficient,-25.489093780517578,12.444340705871582,-1.8220404386520386
2001,friendly,-4.440089225769043,23.933229446411133,-8.10617446899414
2002,salon,-10.45220947265625,4.3965935707092285,-31.017763137817383
2003,contributing,-19.8592472076416,6.9754109382629395,-28.428424835205078
2004,SeaWorld,12.060186386108398,-12.217464447021484,12.710118293762207
2005,Epcot,-1.9525967836380005,-4.58581018447876,27.871585845947266
2006,Walt,-1.6349278688430786,-5.42123556137085,28.425989151000977
2007,Disney,-1.3059496879577637,-6.178556442260742,28.42900848388672
2008,Entrance,2.927485466003418,-12.682486534118652,28.157012939453125
2009,Participated,-10.206514358520508,16.356367111206055,13.13105297088623
2010,majority,-4.159228324890137,-4.341613292694092,-13.202116966247559
2011,safely,-20.182031631469727,19.26992416381836,5.914973258972168
2012,coaster,-20.2157039642334,19.663972854614258,5.5928053855896
2013,trains,-20.107616424560547,19.77324104309082,5.305018901824951
2014,Guest,-6.499114036560059,10.073145866394043,22.64862823486328
2015,breaks,-10.964241027832031,12.41188907623291,16.45553970336914
2016,efficiently,-11.3944673538208,18.789081573486328,4.332663536071777
2017,staffed,4.020432949066162,18.451366424560547,8.633482933044434
2018,lines,-14.857477188110352,14.340431213378906,-9.83541202545166
2019,Iron,10.99144172668457,-10.557910919189453,20.632654190063477
2020,Vehicle,13.740361213684082,-17.419675827026367,-10.357330322265625
2021,hack,7.966038227081299,5.542941570281982,-17.61705207824707
2022,thon,7.994826793670654,5.22777795791626,-17.30877113342285
2023,upcoming,-7.697258949279785,23.525348663330078,4.841200828552246
2024,success,-7.830328464508057,20.617822647094727,-9.3757905960083
2025,200,-14.367164611816406,10.756265640258789,17.863224029541016
2026,Vice,-2.7484538555145264,-6.345816612243652,28.659805297851562
2027,President,-2.715609073638916,-6.602708339691162,28.623310089111328
2028,Studios,3.9829912185668945,-16.9691219329834,26.3197078704834
2029,Call,10.326983451843262,-10.95642375946045,11.350719451904297
2030,Attractions,6.402952671051025,-12.933839797973633,27.539676666259766
2031,Spraul,4.296961784362793,-29.080446243286133,5.503487586975098
2032,Integrated,-25.706989288330078,-1.4654042720794678,4.571482181549072
2033,Member,4.94223690032959,-23.394001007080078,13.968323707580566
2034,Epsilon,-7.240498065948486,-21.435718536376953,16.00811195373535
2035,sole,-3.0751755237579346,-22.770214080810547,-17.631221771240234
2036,graphic,-3.9944405555725098,13.79423713684082,-13.205923080444336
2037,River,-7.1063408851623535,-19.744861602783203,14.166869163513184
2038,Features,-11.287609100341797,-4.854219436645508,-8.881490707397461
2039,room,-16.32077980041504,2.060084581375122,-9.582061767578125
2040,festival,-2.5767009258270264,6.307781219482422,29.159299850463867
2041,travel,-11.428871154785156,-7.054672718048096,-6.315423488616943
2042,Angular,7.503287315368652,-14.758488655090332,-21.648550033569336
2043,Scrum,-9.286083221435547,-10.409174919128418,-18.974287033081055
2044,Joshua,-14.602742195129395,-15.723190307617188,-12.228691101074219
2045,J.,-7.5211567878723145,-32.46354293823242,6.824814796447754
2046,Hall,-14.476764678955078,-15.582393646240234,-12.308221817016602
2047,borrowers,-4.043692111968994,-9.703595161437988,-8.30620002746582
2048,rich,-8.075575828552246,14.032447814941406,-25.254207611083984
2049,phone,-8.184043884277344,7.609464645385742,-23.526926040649414
2050,ticket,-2.6847152709960938,19.546344757080078,9.658581733703613
2051,overcoming,-7.347824573516846,28.366727828979492,7.28891134262085
2052,blockers,-7.391098499298096,28.403881072998047,7.405004024505615
2053,according,1.784083604812622,11.364860534667969,-31.215356826782227
2054,Rashmi,-13.807478904724121,-14.839865684509277,-12.724658012390137
2055,Baheti,-13.433540344238281,-14.37651252746582,-12.970785140991211
2056,Samuel,-13.06127643585205,-14.13194751739502,-13.144065856933594
2057,static,2.728252410888672,-2.9330739974975586,-25.230602264404297
2058,stimulation,15.846092224121094,20.788650512695312,1.2503809928894043
2059,desire,12.468352317810059,24.040651321411133,-0.30181407928466797
2060,accomplishment,20.019115447998047,14.656705856323242,-0.008251667954027653
2061,approached,5.209944248199463,-9.513816833496094,-35.640838623046875
2062,Forklift,3.6469273567199707,-11.56913948059082,20.14110565185547
2063,Convergys,21.534236907958984,-10.700735092163086,12.593534469604492
2064,Intuit,22.630165100097656,-10.013859748840332,12.050305366516113
2065,Repair,10.026466369628906,-16.649547576904297,-3.690821886062622
2066,07,16.5539608001709,-13.832550048828125,10.933107376098633
2067,little,8.833883285522461,-0.9628420472145081,-17.96974754333496
